,term,URI,aat_bow,spacy_cs
3090,western,300012327,"['white', 'quercus', 'wood', 'common', 'coast', 'specie', 'oak', 'north', 'garryana', 'america', 'garry', 'particularly', 'straight', 'willamette', 'native', 'compact', 'oregon', 'texture']",0.745
3091,western,300265848,"['long', 'terminology', 'various', 'ritual', 'chinese', 'curved', 'lidded', 'wine', 'part', 'middle', 'container', 'shang', 'squat', 'general', 'lack', 'vessel', 'body', 'shape', 'latter', 'stereotype', 'used', 'documented', 'called', 'follow', 'may']",0.801
3092,western,300375604,"['timber', 'tree', 'pinus', 'france', 'mediterranean', 'one', 'also', 'area', 'forestry', 'specie', 'planted', 'ornamental', 'cluster', 'medicine', 'native', 'pinaster', 'sized', 'important', 'used', 'maritime', 'medium', 'widely', 'southwestern', 'pine', 'spain']",0.832
3093,western,300417614,"['free', 'chant', 'based', 'chiefly', 'developed', 'voice', 'mode', 'particularly', 'plainsong', 'century', 'elaboration', 'word', 'part', 'christian', 'singular', 'gregory', 'performed', 'plainchant', 'official', 'unaccompanied', 'applied', 'often', 'usuage', 'music', 'typically', 'corresponding', 'originally', 'system', 'used', 'church', 'least', 'noun', 'though', 'considerable', 'ambrose', 'rhythm', 'monophonic', 'unison', 'accentuation']",0.831
3094,western,300265390,"['ulo', 'dume', 'work', 'ethiopian', 'inhabiting', 'style', 'ethnic', 'tsamako', 'produced', 'koule', 'refers', 'tsamai', 'kule', 'tamaha', 'bago', 'african', 'tsamay', 'tsamaka', 'cule', 'samai', 'culture', 'tsamakko', 'name', 'duma', 'kuile', 'group']",0.855
3095,western,300017492,"['nahane', 'tahltan', 'style', 'culture']",0.674
3096,western,300017492,"['nahane', 'tahltan', 'style', 'culture']",0.674
3097,western,300265847,"['vessel', 'bronze', 'common', 'without', 'end', 'basin', 'erligang', 'ritual', 'yu', 'handle', 'gui', 'chinese', 'similar', 'shape', 'anyang', 'style']",0.694
3098,western,300221756,"['long', 'falling', 'church', 'consisting', 'stole', 'ecclesiastical', 'cloth', 'worn', 'neck', 'side', 'vestment', 'band', 'around', 'narrow', 'priest', 'crossed', 'bishop']",0.654
3099,western,300106854,"['beaker', 'regional', 'neolithic', 'v', 'early', 'derived', 'item', 'prestige', 'whose', 'frequently', 'cloche', 'originated', 'symbol', 'style', 'form', 'think', 'scholar', 'bell', 'existing', 'generation', 'polished', 'decorated', 'central', 'perforated', 'time', 'attributed', 'millennium', 'variety', 'tend', 'distribution', 'wristguards', 'vessel', 'people', 'chronological', 'late', 'characteristic', 'among', 'decoration', 'corded', 'spain', 'specific', 'carrying', 'fourth', 'isle', 'social', 'british', 'culture', 'typically', 'particular', 'graf', 'occur', 'inverted', 'stone', 'bronze', 'lived', 'name', 'folk', 'spread', 'age', 'archaeologist', 'technology', 'band', 'earlier', 'europe', 'associated', 'incised', 'popularity']",0.885
3100,western,300021508,"['fry', 'chronologically', 'early', 'characterized', 'bell', 'century', 'coined', 'refers', 'existed', 'refer', 'impressionist', 'neo', 'differing', 'twentieth', 'distinct', 'impressionism', 'others', 'late', 'term', 'art', 'clive', 'nineteenth', 'followed', 'post', 'highly', 'critic', 'postimpressionism', 'widely', 'artistic', 'roger', 'personal', 'movement', 'postimpressionist']",0.798
3101,western,300386027,"['division', 'inhabiting', 'aegean', 'one', 'style', 'greek', 'pre', 'ionian', 'part', 'along', 'aeolian', 'attica', 'asia', 'four', 'people', 'hellenic', 'island', 'major', 'culture', 'ancient', 'minor', 'achaean', 'nationality', 'ionic', 'classical']",0.899
3102,western,300390971,"['wood', 'violet', 'furniture', 'derived', 'item', 'pink', 'background', 'veneer', 'specie', 'two', 'rosewood', 'spaced', 'purple', 'cabinet', 'bubinga', 'texture', 'light', 'african', 'often', 'smaller', 'evenly', 'either', 'handle', 'red', 'used', 'piano', 'brown', 'medium', 'decorative', 'high', 'genus', 'guibourtia', 'polish']",0.621
3103,western,300263729,"['shilha', 'mountain', 'morocco', 'tashilheet', 'chleuh', 'shlûh', 'region', 'style', 'shluh', 'susiua', 'tachilhit', 'tashilhit', 'tashelhiyt', 'well', 'tasoussit', 'tashilhait', 'berber', 'sou', 'shilhas', 'people', 'chleuhs', 'tachelhit', 'shluhs', 'culture', 'anti', 'dra', 'susi', 'name', 'atlas', 'schluh', 'high', 'tashelhit', 'living']",0.852
3104,western,300343778,"['timber', 'pinus', 'ponderosa', 'oregon', 'pacific', 'elsewhere', 'century', 'specie', 'cultivated', 'native', 'variable', 'widespread', 'america', 'yellow', 'white', 'name', 'widely', 'bull', 'north', 'pine', 'blackjack']",0.79
3105,western,300343778,"['timber', 'pinus', 'ponderosa', 'oregon', 'pacific', 'elsewhere', 'century', 'specie', 'cultivated', 'native', 'variable', 'widespread', 'america', 'yellow', 'white', 'name', 'widely', 'bull', 'north', 'pine', 'blackjack']",0.79
3106,western,300172861,"['including', 'detail', 'subject', 'developed', 'characterized', 'romantic', 'sanitized', 'fine', 'idealized', 'view', 'use', 'reality', 'vividness', 'phase', 'figure', 'style', 'form', 'technique', 'contrast', 'century', 'modern', 'european', 'refers', 'existed', 'indicate', 'general', 'realist', 'reaction', 'unpleasant', 'precision', 'realism', 'late', 'mid', 'characteristic', 'art', 'nineteenth', 'depiction', 'emphasized', 'sense', 'emphasize', 'matter', 'tradition', 'beautified', 'artistic', 'real', 'considered']",0.818
3107,western,300262555,"['living', 'name', 'eastern', 'ethnic', 'collective', 'african', 'boeni', 'boin', 'senegal', 'bissau', 'boïnis', 'boeno', 'culture', 'guinea', 'group', 'tenda', 'style']",0.883
3108,western,300263088,"['mboumtiba', 'inhabiting', 'region', 'style', 'ethnic', 'wuna', 'central', 'northern', 'mboun', 'boum', 'wimbum', 'chad', 'african', 'mbum', 'group', 'buna', 'culture', 'mboum', 'sudanese', 'name', 'southwestern', 'cameroon', 'bum']",0.893
3109,western,300017512,"['monache', 'sierra', 'historically', 'numic', 'indian', 'monachi', 'california', 'one', 'eastern', 'family', 'central', 'refers', 'nearby', 'northern', 'native', 'mono', 'speak', 'similar', 'belonging', 'american', 'language', 'culture', 'nevada', 'inhabit', 'belt', 'related', 'uto', 'pine', 'group', 'aztecan', 'traded']",0.917
3110,western,300017512,"['monache', 'sierra', 'historically', 'numic', 'indian', 'monachi', 'california', 'one', 'eastern', 'family', 'central', 'refers', 'nearby', 'northern', 'native', 'mono', 'speak', 'similar', 'belonging', 'american', 'language', 'culture', 'nevada', 'inhabit', 'belt', 'related', 'uto', 'pine', 'group', 'aztecan', 'traded']",0.917
3111,western,300017512,"['monache', 'sierra', 'historically', 'numic', 'indian', 'monachi', 'california', 'one', 'eastern', 'family', 'central', 'refers', 'nearby', 'northern', 'native', 'mono', 'speak', 'similar', 'belonging', 'american', 'language', 'culture', 'nevada', 'inhabit', 'belt', 'related', 'uto', 'pine', 'group', 'aztecan', 'traded']",0.917
3112,western,300017512,"['monache', 'sierra', 'historically', 'numic', 'indian', 'monachi', 'california', 'one', 'eastern', 'family', 'central', 'refers', 'nearby', 'northern', 'native', 'mono', 'speak', 'similar', 'belonging', 'american', 'language', 'culture', 'nevada', 'inhabit', 'belt', 'related', 'uto', 'pine', 'group', 'aztecan', 'traded']",0.917
3113,western,300017512,"['monache', 'sierra', 'historically', 'numic', 'indian', 'monachi', 'california', 'one', 'eastern', 'family', 'central', 'refers', 'nearby', 'northern', 'native', 'mono', 'speak', 'similar', 'belonging', 'american', 'language', 'culture', 'nevada', 'inhabit', 'belt', 'related', 'uto', 'pine', 'group', 'aztecan', 'traded']",0.917
3114,western,300017512,"['monache', 'sierra', 'historically', 'numic', 'indian', 'monachi', 'california', 'one', 'eastern', 'family', 'central', 'refers', 'nearby', 'northern', 'native', 'mono', 'speak', 'similar', 'belonging', 'american', 'language', 'culture', 'nevada', 'inhabit', 'belt', 'related', 'uto', 'pine', 'group', 'aztecan', 'traded']",0.917
3115,western,300387413,"['xi', 'china', 'genghis', 'state', 'hsia', 'xia', 'northwestern', 'occupying', 'historictangut', 'conquered', 'hsi', 'culture', 'xixia', 'flourished', 'period', 'style', 'area']",0.882
3116,western,300385999,"['including', 'poland', 'variously', 'republic', 'region', 'style', 'eastern', 'liechtenstein', 'central', 'european', 'slovakia', 'slovenia', 'germany', 'defined', 'culture', 'austria', 'usually', 'czech', 'lying', 'hungary', 'europe']",0.908
3117,western,300179505,"['surface', 'wood', 'pueblo', 'statutory', 'territorial', 'based', 'grande', 'santa', 'little', 'characterized', 'divided', 'small', 'developed', 'mexico', 'roof', 'one', 'style', 'revival', 'opening', 'broad', 'state', 'incorporated', 'element', 'two', 'overhang', 'spanish', 'new', 'plaster', 'building', 'upper', 'oriented', 'module', 'native', 'blank', 'rio', 'component', 'unified', 'color', 'story', 'material', 'range', 'village', 'brick', 'american', 'palace', 'synthesized', 'horizontally', 'brown', 'reddish', 'fe', 'low', 'tile', 'flat', 'united']",0.817
3118,western,300265263,"['common', 'columbian', 'serving', 'top', 'object', 'another', 'one', 'base', 'form', 'large', 'pre', 'pedestal', 'elevate', 'positioned', 'shallow', 'separate', 'plate', 'fruit', 'piece', 'funerary', 'vessel', 'display', 'bowl', 'ceramic', 'stand', 'usually', 'example', 'cake', 'round', 'may', 'attached', 'high', 'elevated', 'flat', 'asian']",0.715
3119,western,300388105,"['colombia', 'south', 'based', 'rica', 'chíbchan', 'also', 'area', 'family', 'spoken', 'nicaragua', 'comprising', 'chibchan', 'indigenous', 'costa', 'american', 'language', 'panama', 'called', 'chibchano', 'ce']",0.887
3120,western,300009995,"['common', 'stylized', 'introduction', 'tree', 'conventionalized', 'first', 'early', 'floral', 'derived', 'divided', 'view', 'mediterranean', 'individually', 'palmettes', 'mesopotamia', 'especially', 'form', 'style', 'eastern', 'belief', 'origin', 'palmette', 'cultivated', 'existed', 'motif', 'along', 'millennium', 'association', 'similar', 'fan', 'asia', 'resembling', 'island', 'suggests', 'cult', 'date', 'much', 'foliage', 'often', 'palm', 'erect', 'recorded', 'either', 'obscure', 'lobe', 'flower', 'used', 'name', 'spiral', 'example', 'supported', 'may', 'leaf', 'syria', 'however', 'classicizing', 'representation', 'classical']",0.849
3121,western,300312337,"['thucydides', 'style', 'area', 'greek', 'eastern', 'archaeologically', 'believed', 'gelas', 'driven', 'part', 'central', 'aboriginal', 'distinguished', 'time', 'sicily', 'invading', 'iberian', 'difference', 'italian', 'historical', 'spain', 'according', 'sicans', 'inhabitant', 'substantial', 'ancient', 'writer', 'west', 'siculi', 'historian', 'elymi', 'sicani', 'sicels']",0.942
3122,western,300259476,"['shua', 'name', 'shoa', 'ethnic', 'lake', 'chad', 'culture', 'group', 'pastoralists', 'arab', 'shuwa', 'living', 'region', 'style']",0.869
3123,western,300264603,"['made', 'powerful', 'employed', 'workshop', 'furniture', 'characterized', 'use', 'work', 'industrial', 'fine', 'artist', 'artisan', 'distinguish', 'object', 'tapestry', 'especially', 'manufactory', 'large', 'century', 'collaborating', 'modern', 'craftsman', 'contrasted', 'supervise', 'refers', 'separate', 'later', 'existed', 'prior', 'context', 'complex', 'type', 'number', 'pupil', 'director', 'administrative', 'consisting', 'dating', 'term', 'mid', 'often', 'worker', 'art', 'structure', 'smaller', 'ceramic', 'active', 'architect', 'monarch', 'typically', 'studio', 'several', 'used', 'master', 'name', 'make', 'rather', 'organized', 'may', 'assistant', 'decorative', 'produce', 'relatively', 'sponsored', 'group', 'primarily']",0.845
3124,western,300262650,"['known', 'ghinea', 'republic', 'region', 'nation', 'style', 'area', 'also', 'modern', 'coastal', 'africa', 'people', 'african', 'guiné', 'française', 'historical', 'tropic', 'culture', 'equator', 'cancer', 'guinée', 'guinean', 'broader', 'forest', 'french', 'guinee', 'guinea']",0.931
3125,western,300440783,"['marathi', 'bordering', 'maratha', 'maharastrian', 'goa', 'maharashtrian', 'district', 'also', 'style', 'large', 'century', 'state', 'well', 'part', 'belgaum', 'credited', 'ending', 'speak', 'empire', 'rendered', 'established', 'people', 'maharastra', 'aryan', 'karnataka', 'culture', 'shivaji', 'india', 'ethnolinguistic', 'southern', 'inhabit', 'extent', 'gujarat', 'maharaj', 'indo', 'mughal', 'madhya', 'maharashtra', 'group']",0.913
3126,western,300021692,"['including', 'nuruosmaniye', 'reign', 'indian', 'mahmut', 'also', 'style', 'large', 'fountain', 'architecture', 'broke', 'refers', 'art', 'rectangular', 'ground', 'ruled', 'several', 'coincided', 'tradition', 'supervision', 'mosque', 'mahmud', 'built', 'inspired', 'ottoman', 'rule']",0.833
3127,western,300264947,"['series', 'made', 'ointment', 'varying', 'hold', 'typical', 'various', 'unguentaria', 'early', 'spindle', 'necked', 'also', 'form', 'balsamaria', 'pear', 'century', 'unguentarium', 'ovoid', 'hellenistic', 'glass', 'container', 'later', 'standardized', 'petra', 'type', 'probably', 'number', 'apparently', 'found', 'nabataeans', 'suggests', 'unguent', 'would', 'ceramic', 'body', 'myrrh', 'bottle', 'manufacture', 'arabian', 'location', 'balsam', 'shaped', 'completely', 'used', 'example', 'round', 'balsamarium', 'linked', 'bce', 'replaced', 'high']",0.793
3128,western,300411833,"['including', 'nebraska', 'ohio', 'missouri', 'residency', 'kentucky', 'state', 'midwest', 'central', 'iowa', 'midwestern', 'wisconsin', 'mid', 'michigan', 'indiana', 'culture', 'usually', 'north', 'usa', 'illinois', 'minnesota', 'kansa']",0.709
3129,western,300386609,"['yemen', 'yemeni', 'culture', 'nationality', 'style']",0.781
3130,western,300015856,"['mosi', 'mossi', 'moshi', 'style', 'sudanese']",0.406
3131,western,300404322,"['first', 'feast', 'given', 'begin', 'bishop', 'child', 'century', 'christian', 'christmas', 'december', 'asia', 'gift', 'eve', 'myra', 'day', 'church', 'saint', 'coinciding', 'tradition', 'nicholas', 'celebrated', 'celebrating', 'season', 'roman']",0.627
3132,western,300073437,"['reborn', 'also', 'hinduism', 'eastern', 'belief', 'modern', 'rebirth', 'new', 'religion', 'time', 'buddhism', 'number', 'animal', 'concept', 'human', 'found', 'soul', 'doctrinal', 'body', 'aspect', 'fundamental', 'system', 'reincarnation', 'self']",0.807
3133,western,300379039,"['son', 'eastern', 'sunday', 'holy', 'first', 'father', 'christian', 'calendar', 'honor', 'christianity', 'instituted', 'liturgical', 'trinity']",0.607
3134,western,300343764,"['long', 'appalachian', 'tree', 'mountain', 'pinus', 'specie', 'new', 'native', 'island', 'jersey', 'sized', 'virginia', 'york', 'poorer', 'medium', 'tennessee', 'virginiana', 'pine', 'scrub', 'soil']",0.695
3135,western,300343652,"['tree', 'nahuatl', 'south', 'extensive', 'algarobo', 'deep', 'rooted', 'subtropical', 'region', 'one', 'form', 'area', 'running', 'algarrobo', 'algeroba', 'specie', 'containing', 'two', 'africa', 'mezquite', 'tropical', 'race', 'foot', 'asia', 'found', 'often', 'america', 'shrub', 'occur', 'spiny', 'algarroba', 'called', 'mezquit', 'mesquit', 'growing', 'low', 'southwestern', 'algaroba', 'around', 'genus', 'prosopis', 'united', 'mesquite', 'thicket']",0.842
3136,western,300264581,"['name', 'people', 'african', 'created', 'describes', 'work', 'living', 'style', 'toro']",0.786
3137,western,300251739,"['historically', 'neighbor', 'numic', 'indian', 'california', 'one', 'valley', 'across', 'eastern', 'crest', 'owen', 'family', 'central', 'refers', 'along', 'northern', 'great', 'native', 'mono', 'speak', 'similar', 'belonging', 'community', 'american', 'language', 'culture', 'related', 'uto', 'group', 'aztecan', 'traded']",0.94
3138,western,300417390,"['working', 'create', 'painting', 'use', 'indian', 'artist', 'symbolic', 'religious', 'fifth', 'revival', 'form', 'rediscovered', 'figurative', 'style', 'also', 'century', 'impression', 'symmetry', 'imagery', 'draw', 'modern', 'space', 'abstraction', 'buddhist', 'utilizes', 'three', 'tantric', 'neo', 'similar', 'sexual', 'found', 'colour', 'hindu', 'tantricism', 'led', 'dimensional', 'tantra', 'spiritual', 'continued', 'art', 'contemporary', 'india', 'traditional', 'tradition', 'combined', 'field', 'emerged']",0.837
3139,western,300015867,"['people', 'southeastern', 'related', 'refers', 'siena', 'senufo', 'northern', 'closely', 'culture', 'group', 'ctte', 'style', 'sudanese']",0.92
3140,western,300004648,"['chapel', 'church', 'hall', 'carolingian', 'end', 'ottonian', 'entrance', 'upper', 'westworks', 'level', 'certain', 'westwork']",0.649
3141,western,300111188,"['french', 'nation', 'occupied', 'modern', 'refers', 'general', 'france', 'culture', 'style', 'area']",0.908
3142,western,300395663,"['gangetic', 'named', 'ware', 'grey', 'age', 'hakra', 'pottery', 'gray', 'indian', 'plain', 'culture', 'associated', 'iron', 'painted', 'ghaggar', 'valley']",0.652
